job_id,skill,importance,skill_norm
83,Twilio,tech_stack,twilio
83,Asterisk,tech_stack,asterisk
83,ElevenLabs,tech_stack,elevenlabs
83,OpenAI,tech_stack,openai
83,Whisper,tech_stack,whisper
83,Zapier,tech_stack,zapier
83,Make (Integromat),tech_stack,make (integromat)
83,MySQL,tech_stack,mysql
83,PostgreSQL,tech_stack,postgresql
83,Airtable,tech_stack,airtable
83,Node.js,tech_stack,node.js
83,JavaScript,tech_stack,javascript
83,Resolución de problemas,soft_skill,resolución de problemas
83,Curiosidad por la IA,soft_skill,curiosidad por la ia
83,Innovación,soft_skill,innovación
83,Entendimiento de procesos de negocio,soft_skill,entendimiento de procesos de negocio
83,Trabajo en equipo,soft_skill,trabajo en equipo
83,Español,language,español
83,Flexibilidad horaria,benefit,flexibilidad horaria
83,Entorno creativo,benefit,entorno creativo
83,Participación directa en desarrollo de productos innovadores,benefit,participación directa en desarrollo de productos innovadores
83,Oportunidad de crecimiento dentro del equipo,benefit,oportunidad de crecimiento dentro del equipo
83,Colaboración a largo plazo,benefit,colaboración a largo plazo
84,Python,must,python
84,n8n,must,n8n
84,Make,must,make
84,Integromat,must,integromat
84,Zapier,must,zapier
84,API integration,must,api integration
84,ElevenLabs,must,elevenlabs
84,OpenAI API,must,openai api
84,Whisper,must,whisper
84,Twilio,must,twilio
84,Asterisk,must,asterisk
84,MySQL,nice,mysql
84,Airtable,nice,airtable
84,PostgreSQL,nice,postgresql
84,Node.js,nice,node.js
84,JavaScript,nice,javascript
84,Startup experience,nice,startup experience
84,CRM integration,nice,crm integration
84,Bot development,nice,bot development
84,Python,tech_stack,python
84,n8n,tech_stack,n8n
84,Make,tech_stack,make
84,Integromat,tech_stack,integromat
84,Zapier,tech_stack,zapier
84,ElevenLabs,tech_stack,elevenlabs
84,OpenAI API,tech_stack,openai api
84,Whisper,tech_stack,whisper
84,Twilio,tech_stack,twilio
84,Asterisk,tech_stack,asterisk
84,MySQL,tech_stack,mysql
84,Airtable,tech_stack,airtable
84,PostgreSQL,tech_stack,postgresql
84,Node.js,tech_stack,node.js
84,JavaScript,tech_stack,javascript
84,Problem‑solving,soft_skill,problem‑solving
84,Curiosity about AI,soft_skill,curiosity about ai
84,Innovative mindset,soft_skill,innovative mindset
84,Business process understanding,soft_skill,business process understanding
84,Collaboration,soft_skill,collaboration
84,Flexible hours,benefit,flexible hours
84,Creative environment,benefit,creative environment
84,Long‑term collaboration opportunities,benefit,long‑term collaboration opportunities
84,Growth within the team,benefit,growth within the team
85,n8n,must,n8n
85,Make,must,make
85,Integromat,must,integromat
85,Zapier,must,zapier
85,Python,must,python
85,REST APIs,must,rest apis
85,ElevenLabs,must,elevenlabs
85,OpenAI API,must,openai api
85,Whisper,must,whisper
85,Twilio,must,twilio
85,Asterisk,must,asterisk
85,MySQL,nice,mysql
85,PostgreSQL,nice,postgresql
85,Airtable,nice,airtable
85,Node.js,nice,node.js
85,JavaScript,nice,javascript
85,SaaS startup experience,nice,saas startup experience
85,CRM integration,nice,crm integration
85,Bot development,nice,bot development
85,Python,tech_stack,python
85,n8n,tech_stack,n8n
85,Make,tech_stack,make
85,Integromat,tech_stack,integromat
85,Zapier,tech_stack,zapier
85,OpenAI API,tech_stack,openai api
85,ElevenLabs,tech_stack,elevenlabs
85,Whisper,tech_stack,whisper
85,Twilio,tech_stack,twilio
85,Asterisk,tech_stack,asterisk
85,MySQL,tech_stack,mysql
85,PostgreSQL,tech_stack,postgresql
85,Airtable,tech_stack,airtable
85,Node.js,tech_stack,node.js
85,JavaScript,tech_stack,javascript
85,problem‑solving,soft_skill,problem‑solving
85,curiosity,soft_skill,curiosity
85,innovation,soft_skill,innovation
85,business process understanding,soft_skill,business process understanding
85,teamwork,soft_skill,teamwork
85,flexibilidad horaria,benefit,flexibilidad horaria
85,entorno creativo,benefit,entorno creativo
85,crecimiento profesional,benefit,crecimiento profesional
85,participación en proyectos de IA aplicada,benefit,participación en proyectos de ia aplicada
86,Python,must,python
86,n8n,must,n8n
86,API development,must,api development
86,Automation,must,automation
86,Voice AI integration,must,voice ai integration
86,Twilio,must,twilio
86,Asterisk,must,asterisk
86,MySQL,nice,mysql
86,PostgreSQL,nice,postgresql
86,Airtable,nice,airtable
86,Node.js,nice,node.js
86,JavaScript,nice,javascript
86,CRM integration,nice,crm integration
86,Startup experience,nice,startup experience
86,SaaS product development,nice,saas product development
86,Python,tech_stack,python
86,n8n,tech_stack,n8n
86,Make,tech_stack,make
86,Integromat,tech_stack,integromat
86,Zapier,tech_stack,zapier
86,ElevenLabs,tech_stack,elevenlabs
86,OpenAI,tech_stack,openai
86,Whisper,tech_stack,whisper
86,Twilio,tech_stack,twilio
86,Asterisk,tech_stack,asterisk
86,MySQL,tech_stack,mysql
86,PostgreSQL,tech_stack,postgresql
86,Airtable,tech_stack,airtable
86,Node.js,tech_stack,node.js
86,JavaScript,tech_stack,javascript
86,Problem solving,soft_skill,problem solving
86,Curiosity,soft_skill,curiosity
86,Innovative mindset,soft_skill,innovative mindset
86,Collaboration,soft_skill,collaboration
86,Business process understanding,soft_skill,business process understanding
86,Spanish,language,spanish
86,Flexible schedule,benefit,flexible schedule
86,Creative work environment,benefit,creative work environment
86,Growth opportunities,benefit,growth opportunities
86,Direct involvement in product development,benefit,direct involvement in product development
87,n8n,must,n8n
87,Make,must,make
87,Integromat,must,integromat
87,Zapier,must,zapier
87,Python,must,python
87,REST APIs,must,rest apis
87,ElevenLabs,must,elevenlabs
87,OpenAI,must,openai
87,Whisper,must,whisper
87,Twilio,must,twilio
87,Asterisk,must,asterisk
87,MySQL,nice,mysql
87,Airtable,nice,airtable
87,PostgreSQL,nice,postgresql
87,Node.js,nice,node.js
87,JavaScript,nice,javascript
87,CRM integration,nice,crm integration
87,Bots,nice,bots
87,Startup experience,nice,startup experience
87,n8n,tech_stack,n8n
87,Make,tech_stack,make
87,Integromat,tech_stack,integromat
87,Zapier,tech_stack,zapier
87,Python,tech_stack,python
87,OpenAI API,tech_stack,openai api
87,ElevenLabs,tech_stack,elevenlabs
87,Whisper,tech_stack,whisper
87,Twilio,tech_stack,twilio
87,Asterisk,tech_stack,asterisk
87,MySQL,tech_stack,mysql
87,Airtable,tech_stack,airtable
87,PostgreSQL,tech_stack,postgresql
87,Node.js,tech_stack,node.js
87,JavaScript,tech_stack,javascript
87,Problem solving,soft_skill,problem solving
87,Curiosity,soft_skill,curiosity
87,Innovation,soft_skill,innovation
87,Collaboration,soft_skill,collaboration
87,Creativity,soft_skill,creativity
87,Flexible schedule,benefit,flexible schedule
87,Creative environment,benefit,creative environment
87,Participation in real AI projects,benefit,participation in real ai projects
87,Long-term collaboration,benefit,long-term collaboration
87,Growth opportunities,benefit,growth opportunities
88,Python,must,python
88,n8n,must,n8n
88,Make,must,make
88,Integromat,must,integromat
88,Zapier,must,zapier
88,REST APIs,must,rest apis
88,API integration,must,api integration
88,ElevenLabs,must,elevenlabs
88,OpenAI API,must,openai api
88,Whisper,must,whisper
88,Twilio,must,twilio
88,Asterisk,must,asterisk
88,MySQL,nice,mysql
88,Airtable,nice,airtable
88,PostgreSQL,nice,postgresql
88,Node.js,nice,node.js
88,JavaScript,nice,javascript
88,CRM integration,nice,crm integration
88,Bot development,nice,bot development
88,Startup experience,nice,startup experience
88,SaaS experience,nice,saas experience
88,Python,tech_stack,python
88,n8n,tech_stack,n8n
88,Make,tech_stack,make
88,Integromat,tech_stack,integromat
88,Zapier,tech_stack,zapier
88,OpenAI API,tech_stack,openai api
88,ElevenLabs,tech_stack,elevenlabs
88,Whisper,tech_stack,whisper
88,Twilio,tech_stack,twilio
88,Asterisk,tech_stack,asterisk
88,MySQL,tech_stack,mysql
88,Airtable,tech_stack,airtable
88,PostgreSQL,tech_stack,postgresql
88,Problem solving,soft_skill,problem solving
88,Curiosity,soft_skill,curiosity
88,Innovation mindset,soft_skill,innovation mindset
88,Collaboration,soft_skill,collaboration
88,Business process analysis,soft_skill,business process analysis
88,Flexible schedule,benefit,flexible schedule
88,Creative environment,benefit,creative environment
88,Long-term collaboration,benefit,long-term collaboration
88,Growth opportunities,benefit,growth opportunities
89,n8n,must,n8n
89,Make (Integromat),must,make (integromat)
89,Zapier,must,zapier
89,Python,must,python
89,REST APIs,must,rest apis
89,OpenAI API,must,openai api
89,ElevenLabs,must,elevenlabs
89,Twilio,must,twilio
89,Asterisk,must,asterisk
89,MySQL,nice,mysql
89,PostgreSQL,nice,postgresql
89,Airtable,nice,airtable
89,Node.js,nice,node.js
89,JavaScript,nice,javascript
89,CRM integration,nice,crm integration
89,SaaS experience,nice,saas experience
89,Python,tech_stack,python
89,n8n,tech_stack,n8n
89,Make (Integromat),tech_stack,make (integromat)
89,Zapier,tech_stack,zapier
89,OpenAI,tech_stack,openai
89,ElevenLabs,tech_stack,elevenlabs
89,Whisper,tech_stack,whisper
89,Twilio,tech_stack,twilio
89,Asterisk,tech_stack,asterisk
89,MySQL,tech_stack,mysql
89,PostgreSQL,tech_stack,postgresql
89,Airtable,tech_stack,airtable
89,Node.js,tech_stack,node.js
89,JavaScript,tech_stack,javascript
89,Problem solving,soft_skill,problem solving
89,Curiosity,soft_skill,curiosity
89,Innovative mindset,soft_skill,innovative mindset
89,Teamwork,soft_skill,teamwork
89,Business process analysis,soft_skill,business process analysis
89,Flexible hours,benefit,flexible hours
89,Creative environment,benefit,creative environment
89,Long‑term collaboration opportunities,benefit,long‑term collaboration opportunities
89,Career growth,benefit,career growth
89,Participation in innovative AI projects,benefit,participation in innovative ai projects
90,Python,must,python
90,REST APIs,must,rest apis
90,n8n,must,n8n
90,Make,must,make
90,Integromat,must,integromat
90,Zapier,must,zapier
90,ElevenLabs,must,elevenlabs
90,OpenAI,must,openai
90,Whisper,must,whisper
90,Twilio,must,twilio
90,Asterisk,must,asterisk
90,Automation flow design,must,automation flow design
90,MySQL,nice,mysql
90,Airtable,nice,airtable
90,PostgreSQL,nice,postgresql
90,Node.js,nice,node.js
90,JavaScript,nice,javascript
90,CRM integration,nice,crm integration
90,Startup experience,nice,startup experience
90,Bot development,nice,bot development
90,Python,tech_stack,python
90,n8n,tech_stack,n8n
90,Make,tech_stack,make
90,Integromat,tech_stack,integromat
90,Zapier,tech_stack,zapier
90,OpenAI API,tech_stack,openai api
90,ElevenLabs,tech_stack,elevenlabs
90,Whisper,tech_stack,whisper
90,Twilio,tech_stack,twilio
90,Asterisk,tech_stack,asterisk
90,MySQL,tech_stack,mysql
90,Airtable,tech_stack,airtable
90,PostgreSQL,tech_stack,postgresql
90,Node.js,tech_stack,node.js
90,JavaScript,tech_stack,javascript
90,Problem-solving,soft_skill,problem-solving
90,Curiosity,soft_skill,curiosity
90,Innovation mindset,soft_skill,innovation mindset
90,Teamwork,soft_skill,teamwork
90,Flexible schedule,benefit,flexible schedule
90,Creative environment,benefit,creative environment
90,Growth opportunities,benefit,growth opportunities
90,Long-term collaboration,benefit,long-term collaboration
91,Python,must,python
91,n8n,must,n8n
91,Make,must,make
91,Integromat,must,integromat
91,Zapier,must,zapier
91,REST APIs,must,rest apis
91,OpenAI API,must,openai api
91,ElevenLabs,must,elevenlabs
91,Whisper,must,whisper
91,Twilio,must,twilio
91,Asterisk,must,asterisk
91,MySQL,nice,mysql
91,PostgreSQL,nice,postgresql
91,Airtable,nice,airtable
91,Node.js,nice,node.js
91,JavaScript,nice,javascript
91,CRM integration,nice,crm integration
91,Bot development,nice,bot development
91,SaaS experience,nice,saas experience
91,Python,tech_stack,python
91,n8n,tech_stack,n8n
91,Make,tech_stack,make
91,Integromat,tech_stack,integromat
91,Zapier,tech_stack,zapier
91,OpenAI API,tech_stack,openai api
91,ElevenLabs,tech_stack,elevenlabs
91,Whisper,tech_stack,whisper
91,Twilio,tech_stack,twilio
91,Asterisk,tech_stack,asterisk
91,MySQL,tech_stack,mysql
91,PostgreSQL,tech_stack,postgresql
91,Airtable,tech_stack,airtable
91,Node.js,tech_stack,node.js
91,JavaScript,tech_stack,javascript
91,Problem solving,soft_skill,problem solving
91,Curiosity,soft_skill,curiosity
91,Innovation,soft_skill,innovation
91,Business process understanding,soft_skill,business process understanding
91,Collaboration,soft_skill,collaboration
91,Flexibilidad horaria,benefit,flexibilidad horaria
91,Entorno creativo,benefit,entorno creativo
91,Participación directa en desarrollo de productos innovadores,benefit,participación directa en desarrollo de productos innovadores
91,Posibilidad de colaboración a largo plazo y crecimiento,benefit,posibilidad de colaboración a largo plazo y crecimiento
92,Python,must,python
92,REST APIs,must,rest apis
92,Make,must,make
92,Integromat,must,integromat
92,Zapier,must,zapier
92,ElevenLabs,must,elevenlabs
92,OpenAI,must,openai
92,Whisper,must,whisper
92,Twilio,must,twilio
92,Asterisk,must,asterisk
92,Business process analysis,must,business process analysis
92,MySQL,nice,mysql
92,Airtable,nice,airtable
92,PostgreSQL,nice,postgresql
92,Node.js,nice,node.js
92,JavaScript,nice,javascript
92,Startup experience,nice,startup experience
92,SaaS projects,nice,saas projects
92,CRM integration,nice,crm integration
92,Bot development,nice,bot development
92,Python,tech_stack,python
92,Make,tech_stack,make
92,Integromat,tech_stack,integromat
92,Zapier,tech_stack,zapier
92,ElevenLabs,tech_stack,elevenlabs
92,OpenAI,tech_stack,openai
92,Whisper,tech_stack,whisper
92,Twilio,tech_stack,twilio
92,Asterisk,tech_stack,asterisk
92,MySQL,tech_stack,mysql
92,Airtable,tech_stack,airtable
92,PostgreSQL,tech_stack,postgresql
92,Node.js,tech_stack,node.js
92,JavaScript,tech_stack,javascript
92,Problem‑solving,soft_skill,problem‑solving
92,Curiosity,soft_skill,curiosity
92,Innovation,soft_skill,innovation
92,Business process understanding,soft_skill,business process understanding
92,Teamwork,soft_skill,teamwork
92,Spanish,language,spanish
92,Flexible hours,benefit,flexible hours
92,Creative environment,benefit,creative environment
92,Long‑term collaboration,benefit,long‑term collaboration
92,Growth opportunities,benefit,growth opportunities
93,n8n,must,n8n
93,Make,must,make
93,Integromat,must,integromat
93,Zapier,must,zapier
93,Python,must,python
93,REST APIs,must,rest apis
93,"AI services (ElevenLabs, OpenAI, Whisper)",must,"ai services (elevenlabs, openai, whisper)"
93,Twilio,must,twilio
93,Asterisk,must,asterisk
93,MySQL,nice,mysql
93,PostgreSQL,nice,postgresql
93,Airtable,nice,airtable
93,Node.js,nice,node.js
93,JavaScript,nice,javascript
93,CRM integration,nice,crm integration
93,Chatbot development,nice,chatbot development
93,Python,tech_stack,python
93,n8n,tech_stack,n8n
93,Make,tech_stack,make
93,Integromat,tech_stack,integromat
93,Zapier,tech_stack,zapier
93,OpenAI API,tech_stack,openai api
